Site,Year,Visit,ObsCode,Date,Species,Count,Wind,Temp,PercentBloom
RIVER,2023,2,D,178,AUR,0,3,25.9,4
RIVER,2023,2,D,178,VAG,0,3,25.9,4
RIVER,2023,2,D,178,FRAT,0,3,25.9,4
RIVER,2023,2,D,178,FER,0,3,25.9,4
RIVER,2023,2,D,178,CIT,0,3,25.9,4
RIVER,2023,2,D,178,BOR,0,3,25.9,4
RIVER,2023,2,D,178,TER,0,3,25.9,4
RIVER,2023,2,D,178,RUF,0,3,25.9,4
RIVER,2023,2,D,178,PEN,0,3,25.9,4
RIVER,2023,2,D,178,AFF,0,3,25.9,4
RIVER,2023,3,C,213,IMP,1,1.6,25.6,5
RIVER,2023,3,C,213,GRIS,0,1.6,25.6,5
RIVER,2023,3,C,213,BIM,0,1.6,25.6,5
RIVER,2023,3,C,213,AUR,0,1.6,25.6,5
RIVER,2023,3,C,213,VAG,0,1.6,25.6,5
RIVER,2023,3,C,213,FRAT,0,1.6,25.6,5
RIVER,2023,3,C,213,FER,0,1.6,25.6,5
RIVER,2023,3,C,213,CIT,0,1.6,25.6,5
RIVER,2023,3,C,213,BOR,0,1.6,25.6,5
RIVER,2023,3,C,213,TER,0,1.6,25.6,5
RIVER,2023,3,C,213,RUF,0,1.6,25.6,5
RIVER,2023,3,C,213,PEN,0,1.6,25.6,5
RIVER,2023,3,C,213,AFF,0,1.6,25.6,5
RIVER,2023,4,D,213,IMP,3,1.6,25.6,5
RIVER,2023,4,D,213,GRIS,2,1.6,25.6,5
RIVER,2023,4,D,213,BIM,0,1.6,25.6,5
RIVER,2023,4,D,213,AUR,0,1.6,25.6,5
RIVER,2023,4,D,213,VAG,0,1.6,25.6,5
RIVER,2023,4,D,213,FRAT,0,1.6,25.6,5
RIVER,2023,4,D,213,FER,0,1.6,25.6,5
RIVER,2023,4,D,213,CIT,0,1.6,25.6,5
RIVER,2023,4,D,213,BOR,0,1.6,25.6,5
RIVER,2023,4,D,213,TER,0,1.6,25.6,5
RIVER,2023,4,D,213,RUF,0,1.6,25.6,5
RIVER,2023,4,D,213,PEN,0,1.6,25.6,5
RIVER,2023,4,D,213,AFF,0,1.6,25.6,5
RIVER,2023,5,F,232,IMP,4,3.9,30.3,2
RIVER,2023,5,F,232,GRIS,0,3.9,30.3,2
RIVER,2023,5,F,232,BIM,0,3.9,30.3,2
RIVER,2023,5,F,232,AUR,0,3.9,30.3,2
RIVER,2023,5,F,232,VAG,1,3.9,30.3,2
RIVER,2023,5,F,232,FRAT,0,3.9,30.3,2
RIVER,2023,5,F,232,FER,0,3.9,30.3,2
RIVER,2023,5,F,232,CIT,0,3.9,30.3,2
RIVER,2023,5,F,232,BOR,0,3.9,30.3,2
RIVER,2023,5,F,232,TER,0,3.9,30.3,2
RIVER,2023,5,F,232,RUF,0,3.9,30.3,2
RIVER,2023,5,F,232,PEN,4,3.9,30.3,2
RIVER,2023,5,F,232,AFF,0,3.9,30.3,2
RIVER,2023,6,D,232,IMP,1,3.9,30.3,2
RIVER,2023,6,D,232,GRIS,0,3.9,30.3,2
RIVER,2023,6,D,232,BIM,0,3.9,30.3,2
RIVER,2023,6,D,232,AUR,0,3.9,30.3,2
RIVER,2023,6,D,232,VAG,0,3.9,30.3,2
RIVER,2023,6,D,232,FRAT,0,3.9,30.3,2
RIVER,2023,6,D,232,FER,0,3.9,30.3,2
RIVER,2023,6,D,232,CIT,0,3.9,30.3,2
RIVER,2023,6,D,232,BOR,0,3.9,30.3,2
RIVER,2023,6,D,232,TER,0,3.9,30.3,2
RIVER,2023,6,D,232,RUF,0,3.9,30.3,2
RIVER,2023,6,D,232,PEN,0,3.9,30.3,2
RIVER,2023,6,D,232,AFF,0,3.9,30.3,2
ROCK,2023,1,B,165,IMP,0,2.4,29.7,3
ROCK,2023,1,B,165,GRIS,2,2.4,29.7,3
ROCK,2023,1,B,165,BIM,2,2.4,29.7,3
ROCK,2023,1,B,165,AUR,0,2.4,29.7,3
ROCK,2023,1,B,165,VAG,0,2.4,29.7,3
ROCK,2023,1,B,165,FRAT,0,2.4,29.7,3
ROCK,2023,1,B,165,FER,0,2.4,29.7,3
ROCK,2023,1,B,165,CIT,0,2.4,29.7,3
ROCK,2023,1,B,165,BOR,0,2.4,29.7,3
ROCK,2023,1,B,165,TER,0,2.4,29.7,3
ROCK,2023,1,B,165,RUF,0,2.4,29.7,3
ROCK,2023,1,B,165,PEN,0,2.4,29.7,3
ROCK,2023,1,B,165,AFF,0,2.4,29.7,3
ROCK,2023,2,A,165,IMP,15,2.4,29.7,3
ROCK,2023,2,A,165,GRIS,3,2.4,29.7,3
ROCK,2023,2,A,165,BIM,3,2.4,29.7,3
ROCK,2023,2,A,165,AUR,0,2.4,29.7,3
ROCK,2023,2,A,165,VAG,0,2.4,29.7,3
ROCK,2023,2,A,165,FRAT,0,2.4,29.7,3
ROCK,2023,2,A,165,FER,0,2.4,29.7,3
ROCK,2023,2,A,165,CIT,0,2.4,29.7,3
ROCK,2023,2,A,165,BOR,0,2.4,29.7,3
ROCK,2023,2,A,165,TER,0,2.4,29.7,3
ROCK,2023,2,A,165,RUF,0,2.4,29.7,3
ROCK,2023,2,A,165,PEN,0,2.4,29.7,3
ROCK,2023,2,A,165,AFF,0,2.4,29.7,3
ROCK,2023,3,C,195,IMP,4,4.7,29.7,5
ROCK,2023,3,C,195,GRIS,4,4.7,29.7,5
ROCK,2023,3,C,195,BIM,4,4.7,29.7,5
ROCK,2023,3,C,195,AUR,6,4.7,29.7,5
ROCK,2023,3,C,195,VAG,3,4.7,29.7,5
ROCK,2023,3,C,195,FRAT,0,4.7,29.7,5
ROCK,2023,3,C,195,FER,0,4.7,29.7,5
ROCK,2023,3,C,195,CIT,0,4.7,29.7,5
ROCK,2023,3,C,195,BOR,0,4.7,29.7,5
ROCK,2023,3,C,195,TER,0,4.7,29.7,5
ROCK,2023,3,C,195,RUF,0,4.7,29.7,5
ROCK,2023,3,C,195,PEN,3,4.7,29.7,5
ROCK,2023,3,C,195,AFF,0,4.7,29.7,5
ROCK,2023,4,B,195,IMP,2,4.7,29.7,5
ROCK,2023,4,B,195,GRIS,7,4.7,29.7,5
ROCK,2023,4,B,195,BIM,5,4.7,29.7,5
ROCK,2023,4,B,195,AUR,4,4.7,29.7,5
ROCK,2023,4,B,195,VAG,0,4.7,29.7,5
ROCK,2023,4,B,195,FRAT,0,4.7,29.7,5
ROCK,2023,4,B,195,FER,0,4.7,29.7,5
ROCK,2023,4,B,195,CIT,0,4.7,29.7,5
ROCK,2023,4,B,195,BOR,0,4.7,29.7,5
ROCK,2023,4,B,195,TER,0,4.7,29.7,5
ROCK,2023,4,B,195,RUF,0,4.7,29.7,5
ROCK,2023,4,B,195,PEN,0,4.7,29.7,5
ROCK,2023,4,B,195,AFF,0,4.7,29.7,5
ROCK,2023,5,C,219,IMP,75,0,27.1,5
ROCK,2023,5,C,219,GRIS,12,0,27.1,5
ROCK,2023,5,C,219,BIM,0,0,27.1,5
ROCK,2023,5,C,219,AUR,24,0,27.1,5
ROCK,2023,5,C,219,VAG,0,0,27.1,5
ROCK,2023,5,C,219,FRAT,0,0,27.1,5
ROCK,2023,5,C,219,FER,2,0,27.1,5
ROCK,2023,5,C,219,CIT,0,0,27.1,5
ROCK,2023,5,C,219,BOR,0,0,27.1,5
ROCK,2023,5,C,219,TER,0,0,27.1,5
ROCK,2023,5,C,219,RUF,0,0,27.1,5
ROCK,2023,5,C,219,PEN,0,0,27.1,5
ROCK,2023,5,C,219,AFF,0,0,27.1,5
ROCK,2023,6,D,219,IMP,29,0,27.1,5
ROCK,2023,6,D,219,GRIS,3,0,27.1,5
ROCK,2023,6,D,219,BIM,0,0,27.1,5
ROCK,2023,6,D,219,AUR,3,0,27.1,5
ROCK,2023,6,D,219,VAG,0,0,27.1,5
ROCK,2023,6,D,219,FRAT,0,0,27.1,5
ROCK,2023,6,D,219,FER,0,0,27.1,5
ROCK,2023,6,D,219,CIT,0,0,27.1,5
ROCK,2023,6,D,219,BOR,0,0,27.1,5
ROCK,2023,6,D,219,TER,0,0,27.1,5
ROCK,2023,6,D,219,RUF,0,0,27.1,5
ROCK,2023,6,D,219,PEN,0,0,27.1,5
ROCK,2023,6,D,219,AFF,0,0,27.1,5
ROCK,2024,1,C,169,IMP,0,3.7,28,4
ROCK,2024,1,C,169,GRIS,12,3.7,28,4
ROCK,2024,1,C,169,BIM,4,3.7,28,4
ROCK,2024,1,C,169,AUR,0,3.7,28,4
ROCK,2024,1,C,169,VAG,0,3.7,28,4
ROCK,2024,1,C,169,FRAT,0,3.7,28,4
ROCK,2024,1,C,169,FER,0,3.7,28,4
ROCK,2024,1,C,169,CIT,0,3.7,28,4
ROCK,2024,1,C,169,BOR,0,3.7,28,4
ROCK,2024,1,C,169,TER,0,3.7,28,4
ROCK,2024,1,C,169,RUF,0,3.7,28,4
ROCK,2024,1,C,169,PEN,0,3.7,28,4
ROCK,2024,1,C,169,AFF,0,3.7,28,4
ROCK,2024,2,A,169,IMP,2,3.7,28,4
ROCK,2024,2,A,169,GRIS,20,3.7,28,4
ROCK,2024,2,A,169,BIM,4,3.7,28,4
ROCK,2024,2,A,169,AUR,0,3.7,28,4
ROCK,2024,2,A,169,VAG,0,3.7,28,4
ROCK,2024,2,A,169,FRAT,0,3.7,28,4
ROCK,2024,2,A,169,FER,0,3.7,28,4
ROCK,2024,2,A,169,CIT,0,3.7,28,4
ROCK,2024,2,A,169,BOR,0,3.7,28,4
ROCK,2024,2,A,169,TER,0,3.7,28,4
ROCK,2024,2,A,169,RUF,0,3.7,28,4
ROCK,2024,2,A,169,PEN,0,3.7,28,4
ROCK,2024,2,A,169,AFF,0,3.7,28,4
ROCK,2024,3,C,190,IMP,2,2,25.2,5
ROCK,2024,3,C,190,GRIS,14,2,25.2,5
ROCK,2024,3,C,190,BIM,2,2,25.2,5
ROCK,2024,3,C,190,AUR,0,2,25.2,5
ROCK,2024,3,C,190,VAG,0,2,25.2,5
ROCK,2024,3,C,190,FRAT,0,2,25.2,5
ROCK,2024,3,C,190,FER,0,2,25.2,5
ROCK,2024,3,C,190,CIT,0,2,25.2,5
ROCK,2024,3,C,190,BOR,0,2,25.2,5
ROCK,2024,3,C,190,TER,0,2,25.2,5
ROCK,2024,3,C,190,RUF,0,2,25.2,5
ROCK,2024,3,C,190,PEN,0,2,25.2,5
ROCK,2024,3,C,190,AFF,0,2,25.2,5
ROCK,2024,4,A,190,IMP,9,2,25.2,5
ROCK,2024,4,A,190,GRIS,18,2,25.2,5
ROCK,2024,4,A,190,BIM,0,2,25.2,5
ROCK,2024,4,A,190,AUR,0,2,25.2,5
ROCK,2024,4,A,190,VAG,0,2,25.2,5
ROCK,2024,4,A,190,FRAT,0,2,25.2,5
ROCK,2024,4,A,190,FER,0,2,25.2,5
ROCK,2024,4,A,190,CIT,0,2,25.2,5
ROCK,2024,4,A,190,BOR,0,2,25.2,5
ROCK,2024,4,A,190,TER,0,2,25.2,5
ROCK,2024,4,A,190,RUF,0,2,25.2,5
ROCK,2024,4,A,190,PEN,0,2,25.2,5
ROCK,2024,4,A,190,AFF,0,2,25.2,5
ROCK,2024,5,C,214,IMP,0,3.1,28.5,5
ROCK,2024,5,C,214,GRIS,7,3.1,28.5,5
ROCK,2024,5,C,214,BIM,0,3.1,28.5,5
ROCK,2024,5,C,214,AUR,0,3.1,28.5,5
ROCK,2024,5,C,214,VAG,0,3.1,28.5,5
ROCK,2024,5,C,214,FRAT,0,3.1,28.5,5
ROCK,2024,5,C,214,FER,0,3.1,28.5,5
ROCK,2024,5,C,214,CIT,0,3.1,28.5,5
ROCK,2024,5,C,214,BOR,0,3.1,28.5,5
ROCK,2024,5,C,214,TER,0,3.1,28.5,5
ROCK,2024,5,C,214,RUF,0,3.1,28.5,5
ROCK,2024,5,C,214,PEN,0,3.1,28.5,5
ROCK,2024,5,C,214,AFF,0,3.1,28.5,5
ROCK,2024,6,D,214,IMP,0,3.1,28.5,5
ROCK,2024,6,D,214,GRIS,0,3.1,28.5,5
ROCK,2024,6,D,214,BIM,0,3.1,28.5,5
ROCK,2024,6,D,214,AUR,2,3.1,28.5,5
ROCK,2024,6,D,214,VAG,0,3.1,28.5,5
ROCK,2024,6,D,214,FRAT,0,3.1,28.5,5
ROCK,2024,6,D,214,FER,0,3.1,28.5,5
ROCK,2024,6,D,214,CIT,0,3.1,28.5,5
ROCK,2024,6,D,214,BOR,0,3.1,28.5,5
ROCK,2024,6,D,214,TER,0,3.1,28.5,5
ROCK,2024,6,D,214,RUF,0,3.1,28.5,5
ROCK,2024,6,D,214,PEN,0,3.1,28.5,5
ROCK,2024,6,D,214,AFF,0,3.1,28.5,5
RON,2024,1,C,164,IMP,0,4.7,32.7,2
RON,2024,1,C,164,GRIS,1,4.7,32.7,2
RON,2024,1,C,164,BIM,0,4.7,32.7,2
RON,2024,1,C,164,AUR,2,4.7,32.7,2
RON,2024,1,C,164,VAG,0,4.7,32.7,2
RON,2024,1,C,164,FRAT,0,4.7,32.7,2
RON,2024,1,C,164,FER,0,4.7,32.7,2
RON,2024,1,C,164,CIT,0,4.7,32.7,2
RON,2024,1,C,164,BOR,0,4.7,32.7,2
RON,2024,1,C,164,TER,0,4.7,32.7,2
RON,2024,1,C,164,RUF,0,4.7,32.7,2
RON,2024,1,C,164,PEN,1,4.7,32.7,2
RON,2024,1,C,164,AFF,0,4.7,32.7,2
RON,2024,2,A,164,IMP,0,4.7,32.7,2
RON,2024,2,A,164,GRIS,0,4.7,32.7,2
RON,2024,2,A,164,BIM,0,4.7,32.7,2
RON,2024,2,A,164,AUR,4,4.7,32.7,2
RON,2024,2,A,164,VAG,0,4.7,32.7,2
RON,2024,2,A,164,FRAT,0,4.7,32.7,2
RON,2024,2,A,164,FER,0,4.7,32.7,2
RON,2024,2,A,164,CIT,0,4.7,32.7,2
RON,2024,2,A,164,BOR,0,4.7,32.7,2
RON,2024,2,A,164,TER,0,4.7,32.7,2
RON,2024,2,A,164,RUF,0,4.7,32.7,2
RON,2024,2,A,164,PEN,0,4.7,32.7,2
RON,2024,2,A,164,AFF,0,4.7,32.7,2
RON,2024,3,C,199,IMP,0,1.7,22.5,3
RON,2024,3,C,199,GRIS,6,1.7,22.5,3
RON,2024,3,C,199,BIM,0,1.7,22.5,3
RON,2024,3,C,199,AUR,1,1.7,22.5,3
RON,2024,3,C,199,VAG,0,1.7,22.5,3
RON,2024,3,C,199,FRAT,0,1.7,22.5,3
RON,2024,3,C,199,FER,0,1.7,22.5,3
RON,2024,3,C,199,CIT,0,1.7,22.5,3
RON,2024,3,C,199,BOR,0,1.7,22.5,3
RON,2024,3,C,199,TER,0,1.7,22.5,3
RON,2024,3,C,199,RUF,0,1.7,22.5,3
RON,2024,3,C,199,PEN,0,1.7,22.5,3
RON,2024,3,C,199,AFF,0,1.7,22.5,3
RON,2024,4,D,199,IMP,0,1.7,22.5,3
RON,2024,4,D,199,GRIS,0,1.7,22.5,3
RON,2024,4,D,199,BIM,0,1.7,22.5,3
RON,2024,4,D,199,AUR,0,1.7,22.5,3
RON,2024,4,D,199,VAG,0,1.7,22.5,3
RON,2024,4,D,199,FRAT,0,1.7,22.5,3
RON,2024,4,D,199,FER,0,1.7,22.5,3
RON,2024,4,D,199,CIT,0,1.7,22.5,3
RON,2024,4,D,199,BOR,0,1.7,22.5,3
RON,2024,4,D,199,TER,0,1.7,22.5,3
RON,2024,4,D,199,RUF,0,1.7,22.5,3
RON,2024,4,D,199,PEN,0,1.7,22.5,3
RON,2024,4,D,199,AFF,0,1.7,22.5,3
RON,2024,5,C,218,IMP,0,3.5,30.7,3
RON,2024,5,C,218,GRIS,10,3.5,30.7,3
RON,2024,5,C,218,BIM,0,3.5,30.7,3
RON,2024,5,C,218,AUR,0,3.5,30.7,3
RON,2024,5,C,218,VAG,0,3.5,30.7,3
RON,2024,5,C,218,FRAT,0,3.5,30.7,3
RON,2024,5,C,218,FER,0,3.5,30.7,3
RON,2024,5,C,218,CIT,0,3.5,30.7,3
RON,2024,5,C,218,BOR,0,3.5,30.7,3
RON,2024,5,C,218,TER,0,3.5,30.7,3
RON,2024,5,C,218,RUF,0,3.5,30.7,3
RON,2024,5,C,218,PEN,1,3.5,30.7,3
RON,2024,5,C,218,AFF,0,3.5,30.7,3
RON,2024,6,A,218,IMP,0,3.5,30.7,3
RON,2024,6,A,218,GRIS,14,3.5,30.7,3
RON,2024,6,A,218,BIM,0,3.5,30.7,3
RON,2024,6,A,218,AUR,0,3.5,30.7,3
RON,2024,6,A,218,VAG,0,3.5,30.7,3
RON,2024,6,A,218,FRAT,0,3.5,30.7,3
RON,2024,6,A,218,FER,0,3.5,30.7,3
RON,2024,6,A,218,CIT,0,3.5,30.7,3
RON,2024,6,A,218,BOR,0,3.5,30.7,3
RON,2024,6,A,218,TER,0,3.5,30.7,3
RON,2024,6,A,218,RUF,0,3.5,30.7,3
RON,2024,6,A,218,PEN,0,3.5,30.7,3
RON,2024,6,A,218,AFF,0,3.5,30.7,3
SAC,2024,1,D,171,IMP,0,3.6,23.4,3
SAC,2024,1,D,171,GRIS,0,3.6,23.4,3
SAC,2024,1,D,171,BIM,0,3.6,23.4,3
SAC,2024,1,D,171,AUR,0,3.6,23.4,3
SAC,2024,1,D,171,VAG,0,3.6,23.4,3
SAC,2024,1,D,171,FRAT,0,3.6,23.4,3
SAC,2024,1,D,171,FER,0,3.6,23.4,3
SAC,2024,1,D,171,CIT,0,3.6,23.4,3
SAC,2024,1,D,171,BOR,0,3.6,23.4,3
SAC,2024,1,D,171,TER,0,3.6,23.4,3
SAC,2024,1,D,171,RUF,0,3.6,23.4,3
SAC,2024,1,D,171,PEN,0,3.6,23.4,3
SAC,2024,1,D,171,AFF,0,3.6,23.4,3
SAC,2024,2,C,171,IMP,0,3.6,23.4,3
SAC,2024,2,C,171,GRIS,2,3.6,23.4,3
SAC,2024,2,C,171,BIM,0,3.6,23.4,3
SAC,2024,2,C,171,AUR,0,3.6,23.4,3
SAC,2024,2,C,171,VAG,0,3.6,23.4,3
SAC,2024,2,C,171,FRAT,0,3.6,23.4,3
SAC,2024,2,C,171,FER,0,3.6,23.4,3
SAC,2024,2,C,171,CIT,0,3.6,23.4,3
SAC,2024,2,C,171,BOR,0,3.6,23.4,3
SAC,2024,2,C,171,TER,0,3.6,23.4,3
SAC,2024,2,C,171,RUF,0,3.6,23.4,3
SAC,2024,2,C,171,PEN,1,3.6,23.4,3
SAC,2024,2,C,171,AFF,0,3.6,23.4,3
SAC,2024,3,C,191,IMP,6,2.1,26.8,5
SAC,2024,3,C,191,GRIS,8,2.1,26.8,5
SAC,2024,3,C,191,BIM,1,2.1,26.8,5
SAC,2024,3,C,191,AUR,1,2.1,26.8,5
SAC,2024,3,C,191,VAG,0,2.1,26.8,5
SAC,2024,3,C,191,FRAT,0,2.1,26.8,5
SAC,2024,3,C,191,FER,1,2.1,26.8,5
SAC,2024,3,C,191,CIT,0,2.1,26.8,5
SAC,2024,3,C,191,BOR,0,2.1,26.8,5
SAC,2024,3,C,191,TER,0,2.1,26.8,5
SAC,2024,3,C,191,RUF,0,2.1,26.8,5
SAC,2024,3,C,191,PEN,0,2.1,26.8,5
SAC,2024,3,C,191,AFF,0,2.1,26.8,5
SAC,2024,4,A,191,IMP,9,2.1,26.8,5
SAC,2024,4,A,191,GRIS,14,2.1,26.8,5
SAC,2024,4,A,191,BIM,0,2.1,26.8,5
SAC,2024,4,A,191,AUR,0,2.1,26.8,5
SAC,2024,4,A,191,VAG,0,2.1,26.8,5
SAC,2024,4,A,191,FRAT,0,2.1,26.8,5
SAC,2024,4,A,191,FER,0,2.1,26.8,5
SAC,2024,4,A,191,CIT,0,2.1,26.8,5
SAC,2024,4,A,191,BOR,0,2.1,26.8,5
SAC,2024,4,A,191,TER,0,2.1,26.8,5
SAC,2024,4,A,191,RUF,0,2.1,26.8,5
SAC,2024,4,A,191,PEN,1,2.1,26.8,5
SAC,2024,4,A,191,AFF,0,2.1,26.8,5
SAC,2024,5,C,215,IMP,2,7,26.4,4
SAC,2024,5,C,215,GRIS,5,7,26.4,4
SAC,2024,5,C,215,BIM,0,7,26.4,4
SAC,2024,5,C,215,AUR,0,7,26.4,4
SAC,2024,5,C,215,VAG,0,7,26.4,4
SAC,2024,5,C,215,FRAT,0,7,26.4,4
SAC,2024,5,C,215,FER,0,7,26.4,4
SAC,2024,5,C,215,CIT,0,7,26.4,4
SAC,2024,5,C,215,BOR,0,7,26.4,4
SAC,2024,5,C,215,TER,0,7,26.4,4
SAC,2024,5,C,215,RUF,0,7,26.4,4
SAC,2024,5,C,215,PEN,1,7,26.4,4
SAC,2024,5,C,215,AFF,0,7,26.4,4
SAC,2024,6,D,215,IMP,3,7,26.4,4
SAC,2024,6,D,215,GRIS,2,7,26.4,4
SAC,2024,6,D,215,BIM,0,7,26.4,4
SAC,2024,6,D,215,AUR,0,7,26.4,4
SAC,2024,6,D,215,VAG,0,7,26.4,4
SAC,2024,6,D,215,FRAT,0,7,26.4,4
SAC,2024,6,D,215,FER,0,7,26.4,4
SAC,2024,6,D,215,CIT,0,7,26.4,4
SAC,2024,6,D,215,BOR,0,7,26.4,4
SAC,2024,6,D,215,TER,0,7,26.4,4
SAC,2024,6,D,215,RUF,0,7,26.4,4
SAC,2024,6,D,215,PEN,0,7,26.4,4
SAC,2024,6,D,215,AFF,0,7,26.4,4
SAY,2023,1,A,164,IMP,1,4.9,31.6,2
SAY,2023,1,A,164,GRIS,2,4.9,31.6,2
SAY,2023,1,A,164,BIM,0,4.9,31.6,2
SAY,2023,1,A,164,AUR,0,4.9,31.6,2
SAY,2023,1,A,164,VAG,0,4.9,31.6,2
SAY,2023,1,A,164,FRAT,0,4.9,31.6,2
SAY,2023,1,A,164,FER,0,4.9,31.6,2
SAY,2023,1,A,164,CIT,0,4.9,31.6,2
SAY,2023,1,A,164,BOR,0,4.9,31.6,2
SAY,2023,1,A,164,TER,0,4.9,31.6,2
SAY,2023,1,A,164,RUF,0,4.9,31.6,2
SAY,2023,1,A,164,PEN,0,4.9,31.6,2
SAY,2023,1,A,164,AFF,0,4.9,31.6,2
SAY,2023,2,B,164,IMP,0,4.9,31.6,2
SAY,2023,2,B,164,GRIS,0,4.9,31.6,2
SAY,2023,2,B,164,BIM,0,4.9,31.6,2
SAY,2023,2,B,164,AUR,0,4.9,31.6,2
SAY,2023,2,B,164,VAG,0,4.9,31.6,2
SAY,2023,2,B,164,FRAT,0,4.9,31.6,2
SAY,2023,2,B,164,FER,0,4.9,31.6,2
SAY,2023,2,B,164,CIT,0,4.9,31.6,2
SAY,2023,2,B,164,BOR,0,4.9,31.6,2
SAY,2023,2,B,164,TER,0,4.9,31.6,2
SAY,2023,2,B,164,RUF,0,4.9,31.6,2
SAY,2023,2,B,164,PEN,0,4.9,31.6,2
SAY,2023,2,B,164,AFF,0,4.9,31.6,2
SAY,2023,3,A,191,IMP,2,7.2,29.1,1
SAY,2023,3,A,191,GRIS,2,7.2,29.1,1
SAY,2023,3,A,191,BIM,0,7.2,29.1,1
SAY,2023,3,A,191,AUR,3,7.2,29.1,1
SAY,2023,3,A,191,VAG,0,7.2,29.1,1
SAY,2023,3,A,191,FRAT,0,7.2,29.1,1
SAY,2023,3,A,191,FER,0,7.2,29.1,1
SAY,2023,3,A,191,CIT,0,7.2,29.1,1
SAY,2023,3,A,191,BOR,0,7.2,29.1,1
SAY,2023,3,A,191,TER,0,7.2,29.1,1
SAY,2023,3,A,191,RUF,0,7.2,29.1,1
SAY,2023,3,A,191,PEN,0,7.2,29.1,1
SAY,2023,3,A,191,AFF,0,7.2,29.1,1
SAY,2023,4,C,191,IMP,0,7.2,29.1,1
SAY,2023,4,C,191,GRIS,0,7.2,29.1,1
SAY,2023,4,C,191,BIM,0,7.2,29.1,1
SAY,2023,4,C,191,AUR,0,7.2,29.1,1
SAY,2023,4,C,191,VAG,0,7.2,29.1,1
SAY,2023,4,C,191,FRAT,0,7.2,29.1,1
SAY,2023,4,C,191,FER,0,7.2,29.1,1
SAY,2023,4,C,191,CIT,0,7.2,29.1,1
SAY,2023,4,C,191,BOR,0,7.2,29.1,1
SAY,2023,4,C,191,TER,0,7.2,29.1,1
SAY,2023,4,C,191,RUF,0,7.2,29.1,1
SAY,2023,4,C,191,PEN,0,7.2,29.1,1
SAY,2023,4,C,191,AFF,0,7.2,29.1,1
SAY,2023,5,C,219,IMP,16,3.9,20.6,3
SAY,2023,5,C,219,GRIS,6,3.9,20.6,3
SAY,2023,5,C,219,BIM,0,3.9,20.6,3
SAY,2023,5,C,219,AUR,2,3.9,20.6,3
SAY,2023,5,C,219,VAG,0,3.9,20.6,3
SAY,2023,5,C,219,FRAT,0,3.9,20.6,3
SAY,2023,5,C,219,FER,0,3.9,20.6,3
SAY,2023,5,C,219,CIT,0,3.9,20.6,3
SAY,2023,5,C,219,BOR,0,3.9,20.6,3
SAY,2023,5,C,219,TER,0,3.9,20.6,3
SAY,2023,5,C,219,RUF,0,3.9,20.6,3
SAY,2023,5,C,219,PEN,3,3.9,20.6,3
SAY,2023,5,C,219,AFF,0,3.9,20.6,3
SAY,2023,6,D,219,IMP,12,3.9,20.6,3
SAY,2023,6,D,219,GRIS,2,3.9,20.6,3
SAY,2023,6,D,219,BIM,0,3.9,20.6,3
SAY,2023,6,D,219,AUR,0,3.9,20.6,3
SAY,2023,6,D,219,VAG,0,3.9,20.6,3
SAY,2023,6,D,219,FRAT,0,3.9,20.6,3
SAY,2023,6,D,219,FER,0,3.9,20.6,3
SAY,2023,6,D,219,CIT,0,3.9,20.6,3
SAY,2023,6,D,219,BOR,0,3.9,20.6,3
SAY,2023,6,D,219,TER,0,3.9,20.6,3
SAY,2023,6,D,219,RUF,0,3.9,20.6,3
SAY,2023,6,D,219,PEN,0,3.9,20.6,3
SAY,2023,6,D,219,AFF,0,3.9,20.6,3
SAY,2024,1,C,172,IMP,0,1.8,24.6,4
SAY,2024,1,C,172,GRIS,4,1.8,24.6,4
SAY,2024,1,C,172,BIM,0,1.8,24.6,4
SAY,2024,1,C,172,AUR,0,1.8,24.6,4
SAY,2024,1,C,172,VAG,0,1.8,24.6,4
SAY,2024,1,C,172,FRAT,0,1.8,24.6,4
SAY,2024,1,C,172,FER,0,1.8,24.6,4
SAY,2024,1,C,172,CIT,0,1.8,24.6,4
SAY,2024,1,C,172,BOR,0,1.8,24.6,4
SAY,2024,1,C,172,TER,0,1.8,24.6,4
SAY,2024,1,C,172,RUF,0,1.8,24.6,4
SAY,2024,1,C,172,PEN,0,1.8,24.6,4
SAY,2024,1,C,172,AFF,0,1.8,24.6,4
SAY,2024,2,A,172,IMP,0,1.8,24.6,4
SAY,2024,2,A,172,GRIS,4,1.8,24.6,4
SAY,2024,2,A,172,BIM,0,1.8,24.6,4
SAY,2024,2,A,172,AUR,1,1.8,24.6,4
SAY,2024,2,A,172,VAG,0,1.8,24.6,4
SAY,2024,2,A,172,FRAT,0,1.8,24.6,4
SAY,2024,2,A,172,FER,0,1.8,24.6,4
SAY,2024,2,A,172,CIT,0,1.8,24.6,4
SAY,2024,2,A,172,BOR,0,1.8,24.6,4
SAY,2024,2,A,172,TER,0,1.8,24.6,4
SAY,2024,2,A,172,RUF,0,1.8,24.6,4
SAY,2024,2,A,172,PEN,0,1.8,24.6,4
SAY,2024,2,A,172,AFF,0,1.8,24.6,4
SAY,2024,3,C,193,IMP,0,1.4,29.3,5
SAY,2024,3,C,193,GRIS,3,1.4,29.3,5
SAY,2024,3,C,193,BIM,0,1.4,29.3,5
SAY,2024,3,C,193,AUR,0,1.4,29.3,5
SAY,2024,3,C,193,VAG,0,1.4,29.3,5
SAY,2024,3,C,193,FRAT,0,1.4,29.3,5
